index,Price
2030,873820.1219512195
2031,2387085.3658536584
2032,635195.1219512195
2033,815951.2195121951
2034,486798.7804878049
2035,353250.0
2036,954458.5365853659
2037,937609.756097561
2038,1690756.0975609757
2039,890018.2926829269
2040,682835.3658536585
2041,741579.268292683
2042,1737402.4390243902
2043,580085.3658536585
2044,1308654.8780487804
2045,428514.48780487804
2046,755702.4390243902
2047,1442146.3414634147
2048,1313384.1463414633
2049,493524.39024390245
2050,807850.6097560975
2051,1469975.6097560977
2052,924054.8780487805
2053,1771597.5609756098
2054,2885865.8536585364
2055,1365670.731707317
2056,2034128.0487804879
2057,707926.8292682926
2058,1256048.780487805
2059,559990.243902439
2060,965365.8536585366
2061,770000.0
2062,530134.1463414634
2063,433006.76829268294
2064,1433747.268292683
2065,592146.3414634146
2066,972493.9024390244
2067,1239196.3414634147
2068,1032981.7073170731
2069,2465329.2682926827
2070,1512268.2926829269
2071,726109.756097561
2072,826493.9024390244
2073,1358451.8536585367
2074,888743.9024390244
2075,892695.1219512195
2076,551414.6341463415
2077,1738463.4146341463
2078,1005085.3658536585
2079,586798.7804878049
2080,819235.7926829269
2081,1020518.2926829269
2082,1821871.9512195121
2083,885390.243902439
2084,1518054.8780487804
2085,674774.3902439025
2086,721670.731707317
2087,688191.1585365854
2088,871579.268292683
2089,1951489.024390244
2090,407128.0487804878
2091,1491073.1707317072
2092,765250.0
2093,1144213.4146341463
2094,630755.3658536585
2095,926987.8048780488
2096,1086859.756097561
2097,1234365.8536585367
2098,1001201.2195121951
2099,521390.243902439
2100,792487.8048780488
2101,898115.8536585366
2102,829506.0975609756
2103,1095743.9024390243
2104,754510.1829268293
2105,1338552.4390243902
2106,670042.6829268293
2107,1468676.8292682928
2108,1806420.731707317
2109,928554.8780487805
2110,906658.5365853659
2111,1201030.487804878
2112,914371.9512195121
2113,512301.2195121951
2114,729791.6666666667
2115,494402.43902439025
2116,1533609.756097561
2117,945878.0487804879
2118,1037750.0
2119,1261280.487804878
2120,557448.1707317074
2121,942993.9024390244
2122,1029542.6829268293
2123,1726817.0731707318
2124,1752347.5609756098
2125,1049097.5609756098
2126,1499079.268292683
2127,957085.3658536585
2128,772877.4390243902
2129,823454.0
2130,363256.0975609756
2131,1319213.4146341463
2132,723554.8780487805
2133,1393487.8048780488
2134,891685.3658536585
2135,645664.6341463415
2136,1563993.9024390243
2137,687262.1951219512
2138,1218518.2926829269
2139,1842652.4390243902
2140,1478262.4390243902
2141,821823.1707317074
2142,803762.1951219512
2143,1091125.6097560977
2144,331225.60975609755
2145,837935.9756097561
2146,553762.1951219512
2147,1578243.9024390243
2148,1451896.3414634147
2149,1937628.0487804879
2150,868798.7804878049
2151,1993707.3170731708
2152,2162036.5853658537
2153,752975.6097560975
2154,1084651.219512195
2155,629080.487804878
2156,722889.0243902439
2157,724685.9756097561
2158,1369018.2926829269
2159,748774.3902439025
2160,959177.5
2161,842701.2195121951
2162,1682929.268292683
2163,554975.6097560975
2164,392024.39024390245
2165,1341048.780487805
2166,2119329.2682926827
2167,807018.2926829269
2168,443652.43902439025
2169,493012.1951219512
2170,1238975.6097560977
2171,1102341.463414634
2172,1250695.1219512196
2173,554884.1463414634
2174,636390.243902439
2175,1525500.0
2176,1219353.6585365853
2177,551464.4512195121
2178,756317.0731707317
2179,801589.4512195121
2180,2479280.487804878
2181,447640.243902439
2182,1222280.487804878
2183,638329.268292683
2184,1448256.0975609757
2185,761107.743902439
2186,516274.39024390245
2187,2154908.536585366
2188,520235.9756097561
2189,633726.756097561
2190,1612951.219512195
2191,523492.0
2192,1239353.6585365853
2193,1353719.512195122
2194,813774.3902439025
2195,1631103.6585365853
2196,557871.9512195121
2197,1068024.3902439023
2198,1361530.487804878
2199,1082097.5609756098
2200,1202664.6341463414
2201,666774.3902439025
2202,814024.3902439025
2203,1162036.5853658537
2204,1162510.975609756
2205,684085.3658536585
2206,365304.8780487805
2207,1108518.2926829269
2208,1954731.7073170731
2209,693884.1463414634
2210,593103.6585365854
2211,660597.5609756098
2212,522182.9268292683
2213,718195.1219512195
2214,2034408.536585366
2215,716420.731707317
2216,2919207.3170731706
2217,473792.68292682926
2218,692589.6341463415
2219,1488759.756097561
2220,655750.0
2221,627623.1707317074
2222,1593756.0975609757
2223,1473762.1951219512
2224,1007024.3902439025
2225,927878.0487804879
2226,2007390.243902439
2227,674963.4146341464
2228,1303060.975609756
2229,675871.9512195121
2230,1140874.3902439023
2231,1940743.9024390243
2232,1191969.512195122
2233,1260743.8902439023
2234,725445.1219512195
2235,564603.6585365854
2236,1792756.0975609757
2237,2175280.487804878
2238,987695.1219512195
2239,2504788.5853658537
2240,483841.46341463417
2241,750701.2195121951
2242,338219.51219512196
2243,1276638.8780487804
2244,740371.1585365854
2245,1247487.8048780488
2246,1457493.9024390243
2247,833357.743902439
2248,1331920.731707317
2249,370548.7804878049
2250,1515470.1463414633
2251,818993.9024390244
2252,1348402.4390243902
2253,815621.9512195121
2254,1401185.3658536586
2255,1337128.0487804879
2256,795603.6585365854
2257,1579932.9268292682
2258,1124097.5609756098
2259,1088103.6585365853
2260,1372634.1463414633
2261,624670.731707317
2262,851298.7804878049
2263,659219.512195122
2264,625256.0975609756
2265,543652.4390243902
2266,1194323.1707317072
2267,2267036.5853658537
2268,1052181.7073170731
2269,897341.4634146341
2270,1074975.6097560977
2271,577914.6341463415
2272,686817.0731707317
2273,944658.5365853659
2274,949353.6585365854
2275,999897.5609756098
2276,1160067.0731707318
2277,757060.9756097561
2278,1383567.0731707318
2279,667117.987804878
2280,3296959.463414634
2281,566554.8780487805
2282,1010792.6829268293
2283,941268.2926829269
2284,912939.0243902439
2285,849554.8780487805
2286,893369.512195122
2287,639396.3414634146
2288,764658.5365853659
2289,1188268.2926829269
2290,1086140.243902439
2291,1426707.3170731708
2292,1383384.1463414633
2293,892182.9146341464
2294,710713.4146341464
2295,802286.3658536585
2296,977591.4634146341
2297,862213.4268292683
2298,1034806.0975609756
2299,1208792.6829268292
2300,1053859.756097561
2301,514780.48780487804
2302,1419374.3902439023
2303,582381.0975609756
2304,1840359.756097561
2305,723036.5731707317
2306,812946.3414634146
2307,781902.4390243902
2308,1110506.0975609757
2309,958743.9024390244
2310,758945.1219512195
2311,1044189.0243902439
2312,932810.9756097561
2313,926073.1707317074
2314,1116957.3170731708
2315,967067.0731707317
2316,1908524.3902439023
2317,1500609.756097561
2318,1083371.9512195121
2319,1072469.512195122
2320,1550652.4390243902
2321,852000.0
2322,768396.3414634146
2323,988676.8292682926
2324,724500.0
2325,2491371.951219512
2326,1005859.756097561
2327,902945.1219512195
2328,541384.1463414634
2329,734472.8048780488
2330,644804.8780487805
2331,916365.8536585366
2332,978207.3170731707
2333,736725.6097560975
2334,1649689.024390244
2335,994628.0487804879
2336,1036487.8048780488
2337,875036.5853658536
2338,832878.0487804879
2339,1064707.3170731708
2340,850286.5853658536
2341,1720884.1463414633
2342,1438530.487804878
2343,1676542.6829268292
2344,1285273.1707317072
2345,1840506.0975609757
2346,1597134.1463414633
2347,782810.6951219512
2348,424060.9756097561
2349,3455981.7073170734
2350,352359.756097561
2351,601225.6097560975
2352,811768.2926829269
2353,426195.1219512195
2354,877018.2926829269
2355,511914.6341463415
2356,1064609.756097561
2357,503492.0
2358,586945.1219512195
2359,1082414.6341463414
2360,1557865.8536585367
2361,333975.60975609755
2362,613091.4634146341
2363,2584006.0975609757
2364,388871.9512195122
2365,1954664.6341463414
2366,1598709.756097561
2367,631219.512195122
2368,3207670.7317073173
2369,2214036.5853658537
2370,563910.6097560975
2371,907420.731707317
2372,852853.6585365854
2373,1897939.024390244
2374,701353.6341463415
2375,917390.243902439
2376,1024298.7804878049
2377,765638.2926829269
2378,763121.9512195121
2379,600209.1463414634
2380,824304.8780487805
2381,1191207.3170731708
2382,766290.6707317074
2383,946993.9024390244
2384,775347.5609756098
2385,1016353.6585365854
2386,940634.1463414634
2387,1969154.8780487804
2388,1292313.4146341463
2389,413329.26829268294
2390,573525.6097560975
2391,564658.5365853659
2392,1462091.463414634
2393,1532402.4390243902
2394,1516018.2926829269
2395,1349603.6585365853
2396,566650.5365853659
2397,1750097.5609756098
2398,809298.7804878049
2399,984806.0975609756
2400,1175168.2926829269
2401,1351404.8780487804
2402,1159951.219512195
2403,1558414.6341463414
2404,466288.5975609756
2405,520487.8048780488
2406,344000.0
2407,590268.2926829269
2408,446457.31707317074
2409,1109737.8048780488
2410,1242256.0975609757
2411,679985.3658536585
2412,1843085.3658536586
2413,1375865.8536585367
2414,723012.1951219512
2415,1062353.6585365853
2416,552271.3414634146
2417,1906060.975609756
2418,1837878.0487804879
2419,2336317.073170732
2420,661225.6097560975
2421,607801.8292682926
2422,1672006.0975609757
2423,450762.1951219512
2424,780719.5
2425,2497182.926829268
2426,1880817.0731707318
2427,480301.8292682927
2428,609420.731707317
2429,2057353.6585365853
2430,1149707.3170731708
2431,426329.26829268294
2432,819475.6097560975
2433,1286000.0
2434,490115.85365853657
2435,3512414.6341463416
2436,1088414.6341463414
2437,519079.26829268294
2438,1814695.1219512196
2439,955109.756097561
2440,959847.5609756098
2441,711823.1707317074
2442,793189.0243902439
2443,1548823.1707317072
2444,1477632.9268292682
2445,584382.7804878049
2446,867195.1219512195
2447,441329.26829268294
2448,885904.8780487805
2449,517245.2195121951
2450,850000.0
2451,1151054.8780487804
2452,546819.512195122
2453,1193158.536585366
2454,440341.7073170732
2455,450551.8292682927
2456,1091835.3658536586
2457,605042.6829268293
2458,801000.0
2459,1008292.6829268293
2460,816658.5365853659
2461,901621.9390243902
2462,658554.8658536585
2463,891780.487804878
2464,1044790.243902439
2465,1199917.0731707318
2466,1331463.4146341463
2467,526713.4146341464
2468,1760493.9024390243
2469,1333723.1707317072
2470,915284.2073170731
2471,1849585.3658536586
2472,1955378.0487804879
2473,625743.9024390244
2474,595012.1951219512
2475,837143.9024390244
2476,1971219.512195122
2477,1411419.512195122
2478,1192189.024390244
2479,807957.3170731707
2480,1072081.7073170731
2481,2219451.2195121953
2482,1087896.3414634147
2483,854530.487804878
2484,729335.3658536585
2485,1313219.512195122
2486,416243.9024390244
2487,1244737.8048780488
2488,985451.2195121951
2489,345646.34146341466
2490,1361408.536585366
2491,862689.0243902439
2492,977347.5609756098
2493,1010327.9146341464
2494,1769398.780487805
2495,932841.4634146341
2496,511475.60975609755
2497,1254347.5609756098
2498,600070.1219512195
2499,1362202.4390243902
2500,604304.8780487805
2501,481975.60975609755
2502,1219512.1951219512
2503,723109.756097561
2504,625762.1951219512
2505,581926.8292682926
2506,739268.2926829269
2507,1397451.3414634147
2508,1427475.6097560977
2509,605603.6585365854
2510,506867.3780487805
2511,437987.8048780488
2512,849530.487804878
2513,404640.243902439
2514,920109.756097561
2515,1602536.5853658537
2516,580179.8780487805
2517,884402.4390243902
2518,715256.1219512195
2519,647841.4634146341
2520,1905524.3902439023
2521,838529.8780487805
2522,1946737.8048780488
2523,1256890.243902439
2524,1362158.536585366
2525,497451.2195121951
2526,502726.8292682927
2527,1388146.3414634147
2528,830847.6829268293
2529,1345067.0731707318
2530,519622.6219512195
2531,562085.3658536585
2532,1028073.1707317074
2533,1841693.9024390243
2534,2104195.1219512196
2535,1636890.243902439
2536,1436786.5853658537
2537,719713.4146341464
2538,975670.731707317
2539,608170.731707317
2540,598451.2073170731
2541,893268.2926829269
2542,1107408.536585366
2543,1256067.0731707318
2544,822567.0731707317
2545,1159628.0487804879
2546,1182284.487804878
2547,614713.4146341464
2548,1945798.780487805
2549,1828959.756097561
2550,819408.5365853659
2551,1462530.487804878
2552,870426.8292682926
2553,964882.9268292683
2554,1119719.512195122
2555,713469.512195122
2556,1805628.0487804879
2557,561789.6341463415
2558,1084298.780487805
2559,320487.8048780488
2560,479676.0975609756
2561,1027853.6585365854
2562,1600246.536585366
2563,1499851.219512195
2564,373317.0731707317
2565,809292.6829268293
2566,711213.4146341464
2567,418826.2195121951
2568,878579.268292683
2569,1208262.1951219512
2570,414157.0243902439
2571,2072335.3658536586
2572,404695.1219512195
2573,1267817.0731707318
2574,1329286.5853658537
2575,1352463.4146341463
2576,916237.8048780488
2577,616795.731707317
2578,477548.7804878049
2579,1839493.9024390243
2580,531475.6097560975
2581,1264853.6585365853
2582,740798.7804878049
2583,997018.2926829269
2584,782067.0731707317
2585,717948.7804878049
2586,1391463.4146341463
2587,1245054.8780487804
2588,1147280.487804878
2589,854396.3414634146
2590,1524825.1707317072
2591,602304.8780487805
2592,440341.7073170732
2593,820286.5853658536
2594,1766121.9512195121
2595,651304.8780487805
2596,661658.5365853659
2597,1197286.5853658537
2598,1392359.756097561
2599,1682341.463414634
2600,517182.9268292683
2601,780774.3536585366
2602,1751573.1707317072
2603,1052298.780487805
2604,730823.1707317074
2605,1271774.3902439023
2606,988189.0243902439
2607,683847.5609756098
2608,660268.2926829269
2609,645512.1951219512
2610,2652829.2682926827
2611,1325786.5853658537
2612,1367937.8048780488
2613,1272256.0975609757
2614,1788051.219512195
2615,1021609.756097561
2616,670640.243902439
2617,1425615.8536585367
2618,430609.756097561
2619,1192963.4146341463
2620,704204.268292683
2621,843573.1707317074
2622,335000.0
2623,803000.0
2624,686479.6951219512
2625,1601182.9268292682
2626,883670.731707317
2627,1398144.975609756
2628,1375890.243902439
2629,1404115.4146341463
2630,1041628.0487804879
2631,993634.1463414634
2632,1300091.463414634
2633,2058323.1707317072
2634,1437409.756097561
2635,951024.3902439025
2636,788237.8048780488
2637,1008731.7073170731
2638,1181506.0975609757
2639,528614.6341463415
2640,1080032.9268292682
2641,311500.0
2642,1133695.1219512196
2643,2705097.56097561
2644,938664.6341463415
2645,1375621.9512195121
2646,1492091.463414634
2647,726289.6341463415
2648,707908.5365853659
2649,407030.48780487804
2650,2131036.5853658537
2651,763865.8536585366
2652,593182.9268292683
2653,951554.8780487805
2654,1923701.219512195
2655,1236809.6097560977
2656,696789.6341463415
2657,745225.6097560975
2658,1684449.8536585367
2659,1968719.512195122
2660,2644595.1219512196
2661,1475689.024390244
2662,891786.5853658536
2663,1291280.487804878
2664,422923.7804878049
2665,1171926.8292682928
2666,2407884.1463414636
2667,729884.1463414634
2668,1999701.219512195
2669,397018.2926829268
2670,1042939.0243902439
2671,1048192.6829268293
2672,1277317.0731707318
2673,441463.4146341463
2674,1060682.9268292682
2675,1427274.3902439023
2676,565414.6341463415
2677,668280.487804878
2678,1181030.487804878
2679,697823.1707317074
2680,2000000.0
2681,1064018.2926829269
2682,346195.1219512195
2683,1840121.9512195121
2684,1342579.268292683
2685,934585.3658536585
2686,748823.1707317074
2687,456829.26829268294
2688,757619.9390243902
2689,874393.2926829269
2690,926432.9268292683
2691,1060494.024390244
2692,909560.9756097561
2693,1059103.6341463414
2694,768347.5609756098
2695,1348268.536585366
2696,767810.9756097561
2697,1534268.2926829269
2698,2151768.2926829266
2699,3216548.7804878047
2700,554339.1219512195
2701,1992542.6829268292
2702,1100048.780487805
2703,335420.73170731706
2704,655829.268292683
2705,546636.5853658536
2706,1199408.536585366
2707,1353487.8048780488
2708,1506375.6097560977
2709,930713.4146341464
2710,1895469.512195122
2711,1097865.8536585367
2712,3763487.8048780486
2713,2408207.3170731706
2714,1481646.3414634147
2715,882658.5365853659
2716,1436902.4390243902
2717,1585243.9024390243
2718,622530.487804878
2719,557669.3658536585
2720,1152390.243902439
2721,1506652.4390243902
2722,990912.768292683
2723,3055695.1219512196
2724,2413231.7073170734
2725,1223071.9512195121
2726,512228.65853658534
2727,614240.8536585366
2728,926621.9512195121
2729,1035554.8780487805
2730,1249646.3414634147
2731,850451.2195121951
2732,1197182.9268292682
2733,1347378.0487804879
2734,553440.243902439
2735,1462713.4146341463
2736,1592189.024390244
2737,1015713.4146341464
2738,684798.7804878049
2739,646060.9756097561
2740,681260.1829268293
2741,800125.0
2742,2667134.1463414636
2743,754013.1951219512
2744,580396.3414634146
2745,3102908.536585366
2746,1691518.2926829269
2747,1077548.780487805
2748,620109.756097561
2749,1154975.6097560977
2750,514621.9512195122
2751,571359.756097561
2752,767320.1219512195
2753,1312993.9024390243
2754,1092768.2926829269
2755,1447012.1951219512
2756,1160034.1463414633
2757,622829.268292683
2758,1901628.0487804879
2759,1336396.3414634147
2760,470054.8780487805
2761,1519652.4390243902
2762,894134.1463414634
2763,2006621.9512195121
2764,962103.6585365854
2765,484457.31707317074
2766,1081000.0
2767,2634012.1951219514
2768,1158091.463414634
2769,1261493.9024390243
2770,1136518.2926829269
2771,859018.2926829269
2772,475435.9756097561
2773,566042.6829268293
2774,1350384.1463414633
2775,674371.9512195121
2776,2241292.6829268294
2777,671804.8780487805
2778,386359.756097561
2779,1172798.780487805
2780,1468134.1463414633
2781,1114243.9024390243
2782,1120878.0487804879
2783,1745182.9268292682
2784,459653.10975609755
2785,777991.4634146341
2786,2079390.243902439
2787,514484.14634146343
2788,1381323.1707317072
2789,660243.9024390244
2790,1398152.4390243902
2791,1259378.0487804879
2792,658823.1707317074
2793,1757402.4390243902
2794,405615.85365853657
2795,601134.1463414634
2796,1844737.8048780488
2797,1088981.7073170731
2798,963651.2195121951
2799,542137.1951219512
2800,1444815.7073170731
2801,555487.8048780488
2802,1329280.4146341463
2803,1711292.6829268292
2804,453516.39024390245
2805,2056817.0731707318
2806,1663371.9512195121
2807,1550103.6585365853
2808,589268.2926829269
2809,355969.51219512196
2810,583518.2926829269
2811,505628.0487804878
2812,1089378.1707317072
2813,1158323.1707317072
2814,508420.73170731706
2815,1098860.756097561
2816,1027176.8292682926
2817,976420.731707317
2818,1571737.8048780488
2819,328152.43902439025
2820,632335.3658536585
2821,956798.7804878049
2822,1233926.8292682928
2823,653062.1951219512
2824,708896.3414634146
2825,889158.5365853659
2826,808402.4390243902
2827,1020902.4390243902
2828,3409902.43902439
2829,578670.731707317
2830,1111908.536585366
2831,654926.8292682926
2832,668439.0243902439
2833,823392.6829268293
2834,904823.1707317074
2835,2300987.8048780486
2836,662487.8048780488
2837,1814402.4390243902
2838,821990.243902439
2839,613196.3414634146
2840,1262060.975609756
2841,2059853.6585365853
2842,1633768.2926829269
2843,1708182.9268292682
2844,399634.14634146343
2845,527342.6829268293
2846,2384559.6097560977
2847,1095201.219512195
2848,570487.8048780488
2849,1249707.3170731708
2850,1361884.268292683
2851,794667.6829268293
2852,1048439.0243902439
2853,556155.487804878
2854,405865.85365853657
2855,2019548.780487805
2856,1926146.3414634147
2857,1029378.0487804879
2858,635701.2195121951
2859,1668487.8048780488
2860,672210.3658536585
2861,1668006.0975609757
2862,1290463.4146341463
2863,2943189.024390244
2864,570158.5365853659
2865,518743.9024390244
2866,482762.1951219512
2867,1276695.1219512196
2868,648902.4390243902
2869,1387746.3414634147
2870,943079.268292683
2871,765035.7926829269
2872,1636214.6341463414
2873,1860890.243902439
2874,1146195.1219512196
2875,1068231.7073170731
2876,1793463.4146341463
2877,1655713.4146341463
2878,1720890.243902439
2879,419420.73170731706
2880,1337957.3170731708
2881,944203.2520325204
2882,472335.3658536585
2883,737664.6341463415
2884,1323158.536585366
2885,716545.1219512195
2886,1700801.219512195
2887,659121.9512195121
2888,762743.9024390244
2889,415000.0
2890,759864.6341463415
2891,1357229.268292683
2892,735000.0
2893,790640.243902439
2894,1345420.731707317
2895,2378303.512195122
2896,1530134.1463414633
2897,571432.9268292683
2898,1247681.7073170731
2899,718908.5365853659
2900,892585.3658536585
2901,1752378.0487804879
2902,490192.68292682926
2903,923341.4634146341
2904,2043128.0487804879
2905,627542.6829268293
2906,621878.0487804879
2907,1021585.3658536585
2908,758256.0975609756
2909,1092176.8292682928
2910,1100914.6341463414
2911,3041195.1219512196
2912,590780.487804878
2913,431332.31707317074
2914,1328189.024390244
2915,1613152.4390243902
2916,1608609.756097561
2917,913301.4837398373
2918,707030.487804878
2919,779213.5365853659
2920,1042317.0731707317
2921,689195.1219512195
2922,959512.1951219512
2923,442865.85365853657
2924,777559.6097560975
2925,621850.6097560975
2926,1197262.1951219512
2927,900042.6829268293
2928,671972.5609756098
2929,740201.2195121951
2930,1353693.256097561
2931,746853.6585365854
2932,1816298.780487805
2933,1275768.2926829269
2934,946597.5609756098
2935,730689.0243902439
2936,377371.9512195122
2937,494475.60975609755
2938,1089676.9512195121
2939,1332524.3902439023
2940,2264597.56097561
2941,2212091.463414634
2942,830064.0243902439
2943,870601.2195121951
2944,1013402.4390243902
2945,1568268.2926829269
2946,1632823.1707317072
2947,620237.8048780488
2948,677902.5
2949,866655.487804878
2950,939664.6341463415
2951,1069085.3658536586
2952,2434859.7560975607
2953,964512.1951219512
2954,760542.6829268293
2955,487905.48780487804
2956,853063.4146341464
2957,457128.0487804878
2958,1356731.7073170731
2959,628969.512195122
2960,1178926.8292682928
2961,679192.6829268293
2962,593865.8536585366
2963,870317.0731707317
2964,1214182.9268292682
2965,790737.8048780488
2966,890926.8292682926
2967,416716.46341463417
2968,1273810.975609756
2969,1064786.5853658537
2970,843847.5609756098
2971,631146.3414634146
2972,1226542.6829268292
2973,1058121.9512195121
2974,496088.4146341463
2975,1127329.268292683
2976,1366768.2926829269
2977,799841.4634146341
2978,676551.8292682926
2979,1900365.8536585367
2980,1460701.219512195
2981,2373895.6097560977
2982,2187911.463414634
2983,527585.3658536585
2984,474939.0243902439
2985,1065451.219512195
2986,831634.1463414634
2987,479585.3658536585
2988,1275121.9512195121
2989,1269359.8780487804
2990,1583095.1219512196
2991,1418555.243902439
2992,450847.56097560975
2993,620804.8780487805
2994,2392542.8048780486
2995,1350171.9512195121
2996,882378.0487804879
2997,1496353.6585365853
2998,887658.5365853659
2999,480671.9512195122
3000,2077890.243902439
3001,1223681.7073170731
3002,1050426.8292682928
3003,608018.2926829269
3004,2080036.5853658537
3005,1194365.8536585367
3006,1483470.731707317
3007,924587.8048780488
3008,2164042.6829268294
3009,581482.3780487805
3010,636990.8536585366
3011,1094195.1219512196
3012,592496.9512195121
3013,1199926.8292682928
3014,742489.0243902439
3015,519625.0
3016,1228998.780487805
3017,751731.7195121951
3018,415870.0487804878
3019,1179109.756097561
3020,698359.756097561
3021,802591.4634146341
3022,499829.26829268294
3023,621536.5853658536
3024,521908.53658536583
3025,1393493.9024390243
3026,873982.9268292683
3027,1605786.5853658537
3028,3303182.926829268
3029,691286.5853658536
3030,783237.8048780488
3031,1725012.1951219512
3032,739695.1219512195
3033,1262079.268292683
3034,1428164.6341463414
3035,337182.9268292683
3036,575115.8536585366
3037,793121.9512195121
3038,1924791.3170731708
3039,1900689.024390244
3040,587762.1951219512
3041,2027646.3414634147
3042,1004221.9512195121
3043,699780.487804878
3044,604865.8536585366
3045,1505176.8292682928
3046,905402.4390243902
3047,875831.7073170731
3048,900705.3048780488
3049,1714060.975609756
3050,523635.6707317073
3051,1033518.2926829269
3052,646128.0487804879
3053,864364.6341463415
3054,534579.268292683
3055,489252.43902439025
3056,1798432.9268292682
3057,1316615.8536585367
3058,1598973.1707317072
3059,761707.3170731707
3060,891189.0243902439
3061,913009.756097561
3062,310841.46341463417
3063,817012.1951219512
3064,518341.46341463417
3065,2241506.0975609757
3066,738310.9756097561
3067,966670.731707317
3068,1217917.0731707318
3069,2266731.7073170734
3070,890671.9512195121
3071,1866274.3902439023
3072,567256.0975609756
3073,1668168.2926829269
3074,695170.731707317
3075,546615.8536585366
3076,2473792.6829268294
3077,695376.1707317074
3078,1230632.780487805
3079,1027774.3902439025
3080,689091.4634146341
3081,667475.6097560975
3082,553024.3902439025
3083,465451.2195121951
3084,389506.0975609756
3085,1114951.219512195
3086,1025859.756097561
3087,1499876.6829268292
3088,1568378.0487804879
3089,983523.1707317074
3090,898652.4390243902
3091,818359.756097561
3092,1054579.268292683
3093,676109.7804878049
3094,988304.8780487805
3095,842987.8048780488
3096,1075030.487804878
3097,777051.2195121951
3098,1234786.5853658537
3099,686463.4146341464
3100,1989250.0
3101,509792.68292682926
3102,795743.9024390244
3103,2532542.6829268294
3104,1053371.9512195121
3105,1771573.1707317072
3106,1057469.512195122
3107,1121621.9512195121
3108,1305853.6585365853
3109,390795.73170731706
3110,410914.6341463415
3111,638389.0243902439
3112,1747762.1951219512
3113,2119530.487804878
3114,862360.9756097561
3115,1085304.8780487804
3116,358109.756097561
3117,654798.7926829269
3118,1310231.7073170731
3119,607067.0731707317
3120,693518.2926829269
3121,2143341.463414634
3122,609067.0731707317
3123,1427231.7073170731
3124,534085.3658536585
3125,1521262.1951219512
3126,766140.243902439
3127,2528597.56097561
3128,692296.3414634146
3129,1609609.756097561
3130,1347112.1951219512
3131,917975.6097560975
3132,1178652.4390243902
3133,917975.6097560975
3134,976646.3414634146
3135,471341.46341463417
3136,1728237.8048780488
3137,1584426.8292682928
3138,1058780.487804878
3139,1876621.9512195121
3140,1083628.0487804879
3141,1999969.512195122
3142,1225981.7073170731
3143,2230658.536585366
3144,804603.6585365854
3145,2211268.2926829266
3146,571853.6585365854
3147,851439.0243902439
3148,1089487.8048780488
3149,1241713.4146341463
3150,1413628.0487804879
3151,599859.756097561
3152,552296.0487804879
3153,1764682.9268292682
3154,1530859.756097561
3155,546997.1707317074
3156,1903963.4146341463
3157,1235182.9268292682
3158,1709945.1219512196
3159,775459.756097561
3160,1879993.9024390243
3161,1819817.0731707318
3162,710747.5609756098
3163,327329.26829268294
3164,1127475.6097560977
3165,1058140.243902439
3166,1127530.487804878
3167,1316768.2926829269
3168,991945.1219512195
3169,937920.731707317
3170,1866834.1463414633
3171,1844036.5853658537
3172,941975.6097560975
3173,796207.3170731707
3174,799451.2195121951
3175,1274280.487804878
3176,435140.243902439
3177,892170.731707317
3178,904103.6585365854
3179,1091426.8292682928
3180,992231.7073170731
3181,1082073.1707317072
3182,558042.6829268293
3183,802012.1951219512
3184,578503.3658536585
3185,864902.4390243902
3186,891146.3414634146
3187,1291026.8292682928
3188,1388707.3170731708
3189,886908.5365853659
3190,1195640.243902439
3191,1792225.6097560977
3192,853207.3170731707
3193,1357959.756097561
3194,745304.8780487805
3195,346128.0487804878
3196,1701939.024390244
3197,2119487.8048780486
3198,1507573.1707317072
3199,1087786.5853658537
3200,653475.731707317
3201,732280.487804878
3202,700000.0
3203,1692579.268292683
3204,1420817.0731707318
3205,865152.4390243902
3206,835310.9756097561
3207,587981.7073170731
3208,1129591.463414634
3209,871941.4634146341
3210,465219.51219512196
3211,613518.2926829269
3212,667939.0243902439
3213,1021567.0731707317
3214,1084821.463414634
3215,1794750.0
3216,1531920.731707317
3217,1074652.4390243902
3218,2839195.1219512196
3219,938853.6585365854
3220,1274878.0487804879
3221,974189.0243902439
3222,555390.243902439
3223,754036.5853658536
3224,590554.8780487805
3225,1845890.243902439
3226,654280.487804878
3227,975884.1463414634
3228,692716.4634146341
3229,1019774.3902439025
3230,787725.6097560975
3231,863463.4146341464
3232,851725.6097560975
3233,1870363.1219512196
3234,1344902.8048780488
3235,1096573.1707317072
3236,444948.7804878049
3237,1480469.512195122
3238,568060.9756097561
3239,868786.5853658536
3240,568231.7073170731
3241,1601838.731707317
3242,2054292.6829268292
3243,1739597.5609756098
3244,1383396.3414634147
3245,1184128.0487804879
3246,660220.731707317
3247,415786.5853658537
3248,353353.65853658534
3249,2112737.8048780486
3250,890575.2032520324
3251,1646378.0487804879
3252,1660036.5853658537
3253,688223.5975609756
3254,3098646.3414634145
3255,528557.9268292683
3256,791548.7804878049
3257,1897640.243902439
3258,571600.6097560975
3259,614628.0487804879
3260,999329.268292683
3261,772182.9268292683
3262,532024.3902439025
3263,953015.243902439
3264,2864780.487804878
3265,1051689.024390244
3266,812406.6341463415
3267,923006.0975609756
3268,552993.9024390244
3269,771526.8292682926
3270,570000.0
3271,1671084.0
3272,941276.8292682926
3273,3230390.2439024393
3274,745195.1219512195
3275,1170281.8292682928
3276,1652439.024390244
3277,520225.60975609755
3278,327439.0243902439
3279,1529335.3658536586
